age,annual_income,credit_score,number_of_dependents,years_employed,vehicle_value,annual_premium,monthly_expenses,savings_amount,loan_amount,number_of_policies,vehicle_ownership_duration,customer_since_years,policy_renewal_count,gender,marital_status,education_level,job_title,region,policy_type,employment_type,payment_frequency,communication_preference,relationship_to_policyholder,health_status,driving_record,home_ownership,risk_appetite,credit_utilization_band,owns_vehicle,has_children,has_previous_claims,is_smoker,is_diabetic,owns_multiple_policies,has_health_insurance,is_student,has_loyalty_discount,attended_defensive_driving,claim_status
25,41371.32,633.0,0,11,5681.55,1506.37,2340.25,19505.06,7033.8,4,5,11,2,Male,Widowed,Bachelor,Insurance account manager,North,Third Party,Salaried,Yearly,In-person,Other,Good,Bad,Mortgage,Medium,Very High,1,0,0,1,0,0,0,1,1,1,0
57,77199.19,650.0,4,1,5921.32,674.98,2712.27,25347.45,10244.57,3,8,2,0,Male,Divorced,Master,Pharmacologist,East,Collision,Unemployed,Monthly,Phone,Self,Fair,Bad,Renter,Low,Medium,0,1,0,1,0,1,1,0,0,1,0
76,66812.43,699.0,1,24,23806.19,759.38,2979.89,20373.82,8735.95,4,8,14,0,Male,Married,PhD,Operational investment banker,West,Personal Injury,Retired,Quarterly,In-person,Child,Very Good,Average,Owner,Medium,High,1,1,0,1,1,0,0,1,0,0,0
74,81002.04,824.0,2,23,10724.92,1616.49,2855.68,8025.86,10492.22,2,17,7,0,Female,Divorced,Master,Chief Strategy Officer,West,Personal Injury,Salaried,Quarterly,In-person,Spouse,Good,Very Bad,Renter,Low,Very High,1,1,1,0,0,1,0,1,1,1,0
57,56889.77,709.0,0,30,23459.29,694.48,3282.99,32958.85,-908.65,1,15,12,4,Male,Widowed,High School,Arboriculturist,Central,Collision,Retired,Quarterly,SMS,Self,Excellent,Average,Renter,Medium,Very High,0,1,0,0,0,0,0,1,1,1,0
62,59374.26,,2,3,21017.62,1475.21,2592.65,20200.36,14048.52,1,19,12,1,Male,Married,PhD,"Civil engineer, consulting",North,Personal Injury,Retired,Quarterly,Phone,Child,Very Good,Average,Owner,Medium,Low,1,0,1,0,0,0,1,1,0,0,0
76,34769.8,619.0,1,33,28800.6,1599.3,1661.94,37844.72,11390.18,1,17,2,3,Female,Married,None,Publishing copy,North,Comprehensive,Salaried,Yearly,Phone,Spouse,Good,Bad,Renter,High,High,1,0,0,0,0,1,0,1,0,0,0
19,50639.33,613.0,2,5,9815.2,1441.02,1415.94,-3616.18,7627.38,1,10,0,4,Female,Single,None,Physiotherapist,North,Personal Injury,Student,Monthly,Phone,Spouse,Fair,Average,Mortgage,Low,Medium,1,0,0,0,0,0,0,1,1,0,0
47,62557.48,725.0,1,30,30608.44,899.03,3106.67,38902.03,8419.12,3,4,5,1,Male,Single,PhD,Chief Technology Officer,West,Comprehensive,Salaried,Monthly,Phone,Other,Fair,Average,Owner,Low,Medium,1,1,0,0,0,0,1,1,1,1,0
47,65808.01,640.0,0,38,10941.48,932.46,3304.68,23635.52,12635.74,4,16,0,1,Male,Widowed,PhD,"Scientist, product/process development",Central,Personal Injury,Salaried,Yearly,In-person,Other,Very Good,Excellent,Living with Family,High,Medium,0,1,0,0,0,0,1,1,1,0,0
29,87359.06,662.0,4,23,-7424.2,1182.72,4077.08,19704.69,9354.57,2,17,12,0,Male,Single,High School,"Journalist, magazine",West,Third Party,Salaried,Monthly,SMS,Other,Fair,Very Bad,Mortgage,Medium,Very High,1,1,1,0,0,1,0,1,1,1,0
27,32235.79,762.0,0,24,21902.55,1725.45,4438.83,5779.98,13026.49,3,13,2,4,Female,Married,Master,Claims inspector/assessor,West,Comprehensive,Retired,Yearly,SMS,Parent,Very Good,Bad,Mortgage,Medium,Medium,0,0,1,0,0,1,0,1,1,1,0
61,63441.82,594.0,4,4,11248.19,1723.01,3277.91,22413.65,10565.99,3,17,1,1,Female,Married,,Chief Financial Officer,East,Comprehensive,Salaried,Quarterly,Email,Self,Good,Very Bad,Owner,Medium,Very High,1,0,0,0,0,1,0,1,0,1,0
28,54356.44,693.0,3,9,34998.18,1289.68,2793.27,26980.02,14652.22,1,2,10,1,Female,Widowed,None,Plant breeder/geneticist,North,Third Party,Self-Employed,Yearly,Email,Self,Good,Bad,Renter,Low,Medium,0,1,0,0,0,0,0,1,1,1,0
32,61132.55,634.0,1,17,23009.89,721.68,2163.62,-2573.23,5171.3,1,2,2,1,Female,Widowed,Bachelor,Commissioning editor,South,Collision,Retired,Monthly,In-person,Self,Good,Good,Owner,Medium,Medium,1,0,1,1,1,0,0,1,0,1,0
33,61540.74,761.0,3,28,19148.13,1248.69,1800.99,20701.21,10632.87,2,15,12,4,Female,Married,High School,Fish farm manager,West,Personal Injury,Student,Yearly,Phone,Parent,Excellent,Average,Owner,Medium,High,1,1,0,0,0,1,0,1,1,0,0
34,57132.23,633.0,1,10,22015.69,1137.68,2553.47,8537.17,1095.37,1,9,9,4,Male,Married,Bachelor,Herpetologist,East,Collision,Unemployed,Yearly,Email,Spouse,Good,Average,Living with Family,Low,High,1,0,1,0,0,0,0,1,0,1,0
43,43003.38,713.0,1,29,15026.29,1206.82,2416.05,20777.24,5174.64,2,1,13,3,Female,Married,High School,"Administrator, Civil Service",West,Personal Injury,Unemployed,Quarterly,SMS,Self,Good,Average,Living with Family,Medium,Very High,1,1,0,0,0,1,0,0,1,1,0
19,40218.34,589.0,0,4,36842.79,703.07,4024.15,4698.25,3229.78,3,16,9,1,Male,Single,High School,Mining engineer,Central,Comprehensive,Self-Employed,Yearly,Email,Child,Fair,Excellent,Renter,Medium,Medium,0,0,1,0,0,1,0,1,1,1,0
67,56026.32,757.0,0,5,14518.79,1273.15,2968.81,27711.74,9207.66,1,13,1,3,Female,Widowed,Master,Health service manager,East,Third Party,Self-Employed,Monthly,Email,Parent,Excellent,Very Bad,Mortgage,Low,Very High,1,0,0,0,0,0,0,1,1,0,0
29,38690.74,725.0,1,13,24633.04,749.01,2316.14,14200.8,8316.1,3,12,0,0,Female,Divorced,PhD,Engineering geologist,North,Collision,Student,Quarterly,Phone,Parent,Very Good,Good,Mortgage,Low,Very High,1,0,0,0,0,1,0,1,1,0,0
68,58306.44,652.0,1,15,11810.37,441.01,1794.63,22497.69,6944.95,1,11,10,3,Male,Widowed,Bachelor,Sports development officer,North,Personal Injury,Student,Quarterly,Phone,Child,Poor,Excellent,Mortgage,Medium,Low,0,0,0,1,0,1,1,0,0,1,0
43,56199.46,699.0,6,13,20016.59,1267.32,2927.33,24663.78,3319.21,3,3,4,0,Female,Single,Bachelor,Interpreter,West,Comprehensive,Self-Employed,Monthly,Phone,Other,Good,Average,Owner,Low,Very High,1,0,0,0,0,0,1,0,0,1,0
40,23249.47,727.0,2,32,7629.81,1775.59,2610.4,17990.74,1660.15,4,13,14,1,Female,Married,PhD,"Psychotherapist, child",West,Personal Injury,Retired,Yearly,SMS,Parent,Good,Good,Owner,Medium,Medium,0,0,0,0,0,1,0,1,1,0,0
35,89004.2,687.0,3,36,22286.04,949.31,2138.8,6311.37,4313.37,4,8,3,3,Male,Divorced,Bachelor,Metallurgist,West,Personal Injury,Student,Monthly,Email,Parent,Very Good,Very Bad,Living with Family,High,Very High,1,1,0,0,0,0,0,1,1,1,0
79,61158.86,660.0,3,4,20648.18,1058.17,1950.81,21330.5,14356.01,2,15,0,0,Female,Single,None,Town planner,South,Third Party,Retired,Monthly,SMS,Parent,Poor,Good,Owner,Medium,Medium,1,1,0,0,0,1,0,1,1,1,0
49,23439.15,675.0,2,39,25488.46,1468.72,2939.31,14042.33,10143.45,4,10,12,4,Female,Single,None,Illustrator,North,Collision,Salaried,Yearly,Email,Child,Very Good,Average,Renter,Medium,Low,1,1,0,1,0,1,1,1,0,1,0
66,63706.99,685.0,2,13,24681.31,1548.79,2174.26,16900.11,5361.75,1,6,12,2,Male,Married,PhD,Cytogeneticist,South,Collision,Salaried,Yearly,Email,Child,Good,Excellent,Mortgage,Low,Low,0,0,0,0,1,0,1,1,0,1,0
79,56949.16,682.0,1,39,20291.13,1231.66,2241.28,11350.16,9512.32,3,8,2,4,Male,Married,High School,"Horticulturist, amenity",West,Personal Injury,Student,Monthly,SMS,Child,Fair,Good,Renter,Medium,Very High,1,0,0,0,0,1,0,1,0,0,1
55,40233.51,701.0,2,8,40394.91,987.48,2112.31,-2898.34,11291.89,4,10,9,1,Male,Single,None,Legal executive,South,Third Party,Unemployed,Yearly,Phone,Self,Poor,Very Bad,Mortgage,Low,Low,1,0,0,0,0,0,1,1,0,0,0
74,64639.54,628.0,1,26,19817.12,1597.84,4767.52,15585.65,10515.39,2,9,11,3,Male,Widowed,None,Magazine journalist,West,Collision,Unemployed,Monthly,In-person,Child,Excellent,Average,Living with Family,Low,Medium,1,0,0,0,0,1,0,1,1,1,0
64,45867.69,647.0,2,2,20391.69,830.92,2626.27,9017.48,7286.77,1,4,4,0,Female,Divorced,PhD,Editorial assistant,East,Personal Injury,Retired,Yearly,SMS,Self,Poor,Excellent,Owner,High,Very High,1,1,0,0,0,0,0,1,1,1,0
20,62895.49,660.0,4,9,19147.74,1043.65,1841.44,18000.55,7303.63,3,11,6,1,Male,Single,High School,Estate manager/land agent,East,Comprehensive,Unemployed,Quarterly,Phone,Self,Very Good,Good,Renter,High,Medium,0,0,0,0,0,1,0,1,1,1,0
55,49477.35,703.0,0,10,22026.02,1376.48,441.7,14641.5,7650.66,3,15,14,3,Male,Divorced,Master,Investment analyst,South,Personal Injury,Unemployed,Monthly,In-person,Spouse,Good,Very Bad,Mortgage,Medium,High,0,1,0,0,0,1,0,1,1,1,0
20,46416.31,603.0,1,33,17139.27,729.39,1187.52,9735.68,16043.35,1,14,13,1,Female,Married,Master,Mining engineer,West,Collision,Retired,Monthly,Phone,Other,Poor,Good,Living with Family,High,Low,0,1,0,0,0,0,1,1,0,0,1
47,59766.99,687.0,2,0,16317.34,1316.5,2265.68,36334.7,12962.35,2,1,0,2,Male,Single,PhD,Field trials officer,East,Collision,Unemployed,Quarterly,Phone,Spouse,Very Good,Average,Mortgage,Medium,Low,1,1,1,0,0,0,0,0,1,0,0
78,35668.61,719.0,1,9,27520.62,1541.59,3856.03,11875.83,16448.29,4,3,8,3,Female,Divorced,PhD,"Designer, exhibition/display",East,Collision,Unemployed,Quarterly,Email,Self,Poor,Average,Living with Family,Medium,High,0,1,0,0,0,0,0,1,1,1,0
18,58761.94,682.0,1,5,19516.01,1702.96,4329.49,15799.68,10582.88,2,11,6,1,Male,Single,Master,"Programmer, multimedia",South,Collision,Retired,Yearly,Phone,Parent,Very Good,Very Bad,Renter,Medium,Low,1,1,0,0,0,1,0,1,1,1,0
47,69858.81,683.0,1,7,30540.04,1082.98,2309.38,33784.09,5062.26,4,15,2,2,Male,Married,PhD,Housing manager/officer,South,Third Party,Salaried,Monthly,Email,Spouse,Very Good,Excellent,Owner,Medium,High,1,1,0,0,0,1,0,1,0,0,0
62,79059.16,664.0,4,30,1061.15,1067.96,2791.34,4915.67,16473.92,3,5,9,1,Female,Widowed,PhD,Barrister's clerk,North,Collision,Retired,Yearly,Email,Parent,Poor,Very Bad,Renter,Low,Low,1,0,1,0,0,0,0,1,1,0,0
49,76328.52,683.0,1,5,35228.18,1414.49,2367.69,23399.5,8351.16,1,0,4,4,Female,Widowed,PhD,,South,Collision,Retired,Quarterly,Email,Spouse,Poor,Good,Owner,Low,High,1,0,0,1,0,0,1,1,1,1,0
45,80299.96,657.0,1,30,28952.49,1014.66,2864.25,7527.11,4430.14,3,18,4,4,Male,Married,Bachelor,Financial planner,Central,Personal Injury,Self-Employed,Yearly,Phone,Child,Poor,Very Bad,Living with Family,Medium,Low,1,0,0,0,0,1,1,1,1,0,0
38,53179.29,671.0,4,33,19485.62,1107.38,2307.64,12689.66,5166.6,2,15,6,3,Female,Divorced,High School,Dietitian,North,Personal Injury,Retired,Yearly,In-person,Other,,Excellent,Living with Family,Medium,Very High,1,0,0,0,0,0,1,1,1,1,0
75,44630.46,657.0,0,39,19224.65,1296.63,2054.23,18963.66,13447.54,4,14,14,3,Male,Divorced,None,Marine scientist,North,Third Party,Unemployed,Yearly,Phone,Spouse,Poor,Average,Mortgage,High,Medium,1,1,1,0,1,0,0,1,0,1,1
63,72230.35,671.0,2,28,26406.83,1311.69,1974.63,26464.15,10688.82,1,14,1,4,Male,Single,PhD,"Engineer, technical sales",Central,Collision,Student,Yearly,Email,Child,Fair,Good,Living with Family,High,Low,1,1,0,0,0,1,0,1,1,0,0
30,52246.6,664.0,0,2,9736.41,627.87,3068.04,4773.81,6366.14,1,15,3,4,Female,Single,Bachelor,Insurance claims handler,West,Comprehensive,Student,Quarterly,In-person,Child,Good,Good,Renter,Medium,Medium,1,0,0,1,1,0,0,1,1,0,0
44,60093.93,620.0,3,21,20384.03,850.08,3542.22,17559.4,6327.95,1,6,4,4,Female,Married,Bachelor,Aeronautical engineer,South,Third Party,Salaried,Yearly,Phone,Spouse,Very Good,Good,Mortgage,Medium,Medium,1,1,1,1,1,1,0,1,1,1,0
53,71203.01,604.0,0,11,21551.61,650.1,2140.56,7571.68,23505.43,3,11,2,4,Female,Single,PhD,,Central,Personal Injury,Student,Quarterly,In-person,Self,Good,Excellent,Mortgage,Medium,Very High,1,1,1,0,0,0,1,1,1,1,0
24,90316.47,683.0,1,37,-440.02,699.67,3081.92,21450.82,12241.45,4,19,8,4,Female,Divorced,PhD,IT trainer,East,Third Party,Retired,Monthly,Phone,Other,Good,Bad,Owner,Medium,Low,0,0,0,0,0,0,0,1,0,1,0
39,67932.01,710.0,1,18,23479.69,864.39,2625.34,24695.76,9087.65,3,13,14,2,Female,Widowed,Bachelor,Merchant navy officer,South,Comprehensive,Self-Employed,Quarterly,Email,Child,Good,Good,Mortgage,Low,High,0,0,0,0,0,0,0,1,1,1,0
27,63076.54,757.0,0,6,6477.53,1133.32,2194.01,21678.9,12252.81,2,6,6,2,Other,Widowed,Bachelor,Social worker,North,Personal Injury,Self-Employed,Monthly,Email,Spouse,Fair,Excellent,Living with Family,Medium,Low,0,0,0,0,1,0,0,1,1,1,0
56,43183.34,734.0,2,22,30829.66,1162.36,3042.56,6950.1,481.89,4,12,7,2,Male,Widowed,Master,"Education officer, environmental",North,Personal Injury,Student,Quarterly,Email,Child,Excellent,Bad,Owner,Medium,Medium,1,1,0,0,0,1,0,1,1,1,0
70,77540.33,725.0,3,12,33380.6,554.47,3578.37,3971.26,5190.16,1,3,14,2,Female,Single,Master,Automotive engineer,West,Personal Injury,Unemployed,Yearly,Email,Self,Fair,Bad,Living with Family,Medium,High,0,0,0,0,0,0,0,1,1,1,0
32,66129.64,691.0,2,3,35105.53,920.05,1840.71,13280.58,5934.22,4,11,9,4,Male,Single,Master,Medical laboratory scientific officer,North,Collision,Salaried,Quarterly,Phone,Parent,Very Good,Very Bad,Renter,Medium,High,1,0,0,0,0,0,0,1,1,1,0
32,54792.87,685.0,3,20,16775.65,744.54,2241.9,2725.9,16588.39,4,1,1,0,Female,Divorced,PhD,"Designer, industrial/product",West,Comprehensive,Student,Yearly,In-person,Other,Very Good,Excellent,Renter,High,Very High,1,1,0,0,0,0,0,1,0,0,0
21,53243.72,640.0,1,13,16635.74,1139.93,3673.38,20140.94,99.64,1,3,5,0,Female,Married,High School,Volunteer coordinator,North,Comprehensive,Self-Employed,Monthly,SMS,Parent,Good,Very Bad,Renter,Medium,Very High,0,0,1,0,0,0,0,1,0,0,0
49,53897.06,634.0,3,35,237.18,1003.12,2465.94,29132.14,5269.04,3,2,1,4,Female,Single,Master,"Therapist, occupational",East,Third Party,Unemployed,Yearly,Phone,Other,Good,Bad,Living with Family,Medium,High,0,1,0,0,0,0,0,0,0,1,0
40,60659.48,689.0,1,6,26801.97,1577.56,1864.27,7127.54,10204.95,3,18,4,1,Male,Married,High School,Illustrator,North,Comprehensive,Unemployed,Quarterly,Email,Self,Excellent,Bad,Renter,Low,Low,1,1,0,0,0,1,0,1,1,1,0
72,38114.89,638.0,4,12,4913.44,1158.16,2635.9,20230.98,7695.86,1,8,14,3,Male,Married,High School,Toxicologist,Central,Personal Injury,Retired,Yearly,In-person,Spouse,Poor,Excellent,Living with Family,Medium,Very High,1,0,0,0,0,1,0,1,1,1,0
23,78270.34,675.0,5,34,5508.65,1017.9,2506.91,7075.2,5092.7,1,15,14,4,Female,Married,PhD,Solicitor,South,Comprehensive,Student,Yearly,Phone,Self,Good,Bad,Living with Family,Low,High,1,1,0,0,0,1,0,1,0,0,0
41,75520.1,555.0,1,32,16962.62,1121.31,3344.48,27563.03,8599.13,2,11,5,1,Female,Single,High School,"Engineer, production",North,Third Party,Retired,Quarterly,Phone,Other,Good,Good,Living with Family,Low,High,1,1,0,0,0,0,1,1,0,1,0
37,57487.67,703.0,0,10,8942.71,1006.91,2465.07,25117.76,18124.43,3,8,3,1,Female,Divorced,Bachelor,"Research officer, trade union",North,Collision,Self-Employed,Monthly,In-person,Parent,Fair,Good,Renter,Medium,High,0,1,0,1,0,0,0,0,0,1,0
75,53930.26,628.0,1,38,10382.55,1602.43,2491.88,14200.35,14318.79,4,14,6,0,Female,Single,PhD,Dancer,Central,Personal Injury,Salaried,Quarterly,SMS,Parent,Good,Excellent,Owner,Low,High,1,0,0,0,0,0,0,1,0,0,0
54,59652.33,608.0,2,24,20470.95,1099.43,2458.5,22651.29,1725.52,3,19,7,2,Female,Divorced,High School,Estate manager/land agent,Central,Third Party,Student,Yearly,SMS,Other,Very Good,Excellent,Living with Family,Medium,Low,0,1,0,1,0,0,0,1,0,0,0
37,62198.43,716.0,3,38,28814.7,1336.81,2634.03,23372.65,10388.25,3,18,13,3,Female,Married,None,"Engineer, land",North,Third Party,Retired,Yearly,SMS,Spouse,Excellent,Excellent,Renter,Low,Medium,1,0,0,0,0,1,1,1,0,1,0
29,55498.55,728.0,1,23,25394.98,1436.9,3713.27,3077.79,1162.42,3,16,6,4,Male,Married,Bachelor,Special effects artist,South,Third Party,Salaried,Yearly,Email,Parent,Very Good,Bad,Mortgage,Low,Very High,1,1,0,1,0,1,0,1,0,1,0
50,74986.28,675.0,3,21,21894.44,1001.71,3079.87,19949.49,11345.49,3,1,11,1,Male,Married,High School,Comptroller,West,Comprehensive,Salaried,Monthly,SMS,Spouse,Fair,Average,Owner,Low,Medium,0,1,1,0,0,0,1,1,1,1,0
45,38638.38,644.0,2,21,31469.11,658.91,1666.05,8778.35,14599.58,3,12,9,3,Male,Married,PhD,Clinical research associate,East,Collision,Self-Employed,Quarterly,In-person,Self,Good,Average,Renter,Low,High,0,1,1,1,0,0,1,1,0,1,0
25,49320.96,715.0,1,14,21276.21,1055.79,2725.26,16240.75,3151.88,4,15,8,3,Male,Widowed,High School,Patent attorney,Central,Collision,Salaried,Quarterly,In-person,Other,Very Good,Excellent,Mortgage,High,Low,0,0,0,0,1,0,0,1,0,0,0
18,71628.63,641.0,1,17,14733.35,1391.19,2776.6,11558.11,11881.02,4,8,4,3,Female,Divorced,Bachelor,"Designer, fashion/clothing",South,Collision,Retired,Yearly,Phone,Parent,Good,Excellent,Owner,Low,High,1,1,0,1,0,0,0,0,1,0,0
54,64864.15,672.0,1,31,12299.3,691.35,2801.29,15288.48,17578.42,3,13,4,4,Female,Married,High School,"Engineer, agricultural",West,Collision,Retired,Monthly,Email,Parent,Very Good,Bad,Owner,Low,High,1,0,0,0,0,1,1,1,1,0,0
39,49806.88,747.0,3,35,25523.48,1275.84,1316.14,24203.99,-920.39,2,16,13,0,Male,Single,Master,Advertising copywriter,South,Collision,Unemployed,Monthly,Email,Self,Very Good,Good,Renter,Low,Medium,1,1,0,0,0,0,0,1,1,1,0
23,66007.03,698.0,3,9,8989.57,1451.92,2617.02,3564.97,10500.28,4,11,2,0,Female,Widowed,PhD,Nature conservation officer,Central,Collision,Self-Employed,Monthly,In-person,Self,Good,Very Bad,Renter,Low,High,1,0,0,0,0,0,1,1,1,1,0
78,48105.59,677.0,2,8,23488.12,1617.48,2045.67,-2490.77,10721.82,2,12,6,1,Female,Widowed,Bachelor,Pension scheme manager,Central,Personal Injury,Salaried,Yearly,In-person,Parent,Good,Very Bad,Living with Family,High,Very High,0,0,0,0,1,1,0,1,1,1,0
38,55348.26,666.0,0,24,15716.34,1403.35,1302.13,10523.86,9466.06,3,19,13,4,Male,Single,PhD,Animator,Central,Personal Injury,Salaried,Monthly,In-person,Parent,Good,Bad,Renter,Medium,Very High,1,1,0,0,0,0,1,1,1,1,0
49,75655.78,682.0,3,3,11620.2,1287.81,3467.41,26054.46,4718.69,2,15,7,1,Male,Widowed,Bachelor,Volunteer coordinator,South,Third Party,Retired,Yearly,In-person,Spouse,Poor,Good,Living with Family,Medium,High,1,1,0,0,0,1,1,1,0,1,1
52,73996.25,693.0,3,37,11447.51,1255.82,2274.2,6015.42,11468.07,1,15,9,4,Male,Divorced,Bachelor,"Education officer, museum",Central,Comprehensive,Salaried,Quarterly,Email,Parent,Very Good,Excellent,Owner,Medium,Medium,1,1,0,0,0,0,0,0,0,1,0
32,64323.55,623.0,2,35,29653.44,837.63,2286.15,9842.84,7984.0,1,12,2,3,Male,Single,PhD,Naval architect,Central,Collision,Salaried,Quarterly,SMS,Other,Very Good,Average,Owner,Medium,Very High,1,1,0,1,1,0,0,1,1,1,0
22,44232.76,740.0,1,36,11424.37,916.03,3205.69,26670.2,11220.1,3,5,12,3,Female,Divorced,High School,Materials engineer,East,Comprehensive,Self-Employed,Quarterly,In-person,Other,Good,Excellent,Living with Family,Low,Very High,1,1,0,0,0,1,0,1,1,0,0
77,54335.17,657.0,1,38,17207.81,680.33,3319.26,28845.83,6396.72,3,11,5,0,Female,Widowed,Bachelor,Financial risk analyst,Central,Third Party,Salaried,Yearly,Email,Spouse,Very Good,Excellent,Living with Family,Medium,Medium,1,1,0,1,0,1,0,0,1,1,0
73,61446.98,669.0,1,6,15313.36,1221.58,2300.95,21925.85,10161.39,2,10,4,0,Male,Divorced,Bachelor,Information systems manager,South,Personal Injury,Retired,Yearly,Email,Spouse,Good,Average,Owner,Low,Medium,1,0,0,0,0,0,1,1,0,1,0
63,81831.32,720.0,3,25,30591.53,1332.22,2523.45,19080.65,23264.66,3,11,13,4,Male,Divorced,High School,Physiological scientist,Central,Third Party,Retired,Quarterly,Phone,Self,Very Good,Bad,Living with Family,Medium,Very High,0,0,0,0,1,0,0,1,1,1,0
67,33264.46,672.0,1,19,35383.05,1235.31,1691.91,25010.65,2271.59,3,1,9,3,Male,Married,Master,Warehouse manager,Central,Comprehensive,Student,Yearly,SMS,Self,Good,Average,Renter,Low,High,1,0,0,0,0,1,0,1,0,1,0
65,46917.84,724.0,2,20,29088.48,1285.1,1746.09,10846.74,-4493.38,1,15,4,1,Female,Single,Bachelor,Educational psychologist,West,Collision,Unemployed,Monthly,SMS,Other,Good,Average,Mortgage,Medium,Very High,1,0,0,0,0,0,0,1,1,1,0
23,76929.05,677.0,3,4,16243.54,1427.9,3538.25,21926.14,10659.32,2,14,6,2,Male,Widowed,PhD,"Restaurant manager, fast food",East,Personal Injury,Self-Employed,Monthly,Email,Other,Very Good,Average,Living with Family,Medium,Very High,1,0,0,0,0,1,0,1,1,1,0
42,80402.51,684.0,2,29,23422.6,801.87,2536.37,7025.9,8381.38,4,5,10,1,Female,Divorced,Bachelor,Personnel officer,West,Third Party,Retired,Yearly,Phone,Self,Poor,Good,Mortgage,Low,Low,1,0,0,0,1,0,0,0,1,1,0
73,58954.29,690.0,1,37,10903.06,1218.85,3275.99,31183.63,8985.18,4,9,3,3,Female,Widowed,Bachelor,"Solicitor, Scotland",South,Collision,Self-Employed,Monthly,Phone,Spouse,Very Good,Average,Renter,High,Very High,1,1,0,0,0,0,0,1,0,1,0
63,83076.01,698.0,2,35,22104.23,1273.95,2367.8,25431.46,4798.84,4,15,3,2,Male,Single,Bachelor,Community pharmacist,West,Comprehensive,Unemployed,Yearly,Email,Parent,Good,Bad,Renter,Medium,High,0,1,1,0,0,0,1,1,0,1,0
76,48999.43,707.0,1,37,2429.1,1059.33,2836.1,21584.99,11902.91,2,13,8,0,Male,Single,Bachelor,"Research officer, trade union",North,Third Party,Retired,Quarterly,SMS,Child,Poor,Average,Owner,Medium,Medium,1,0,0,0,0,1,1,1,0,0,0
73,37361.41,732.0,1,22,22352.85,562.28,1105.0,11579.4,17124.12,3,18,5,4,Female,Widowed,Bachelor,Medical laboratory scientific officer,South,Third Party,Unemployed,Quarterly,Email,Child,Good,Excellent,Renter,Low,Low,1,0,1,0,0,0,0,1,1,1,1
57,71853.45,,0,22,19448.18,892.74,3188.57,21934.87,6397.55,3,5,9,0,Female,Single,High School,Youth worker,South,Collision,Salaried,Yearly,Email,Other,Very Good,Very Bad,Mortgage,Medium,Low,1,1,0,1,0,0,0,1,1,1,0
46,79420.57,640.0,1,5,24407.52,1047.52,2476.8,14814.92,14846.52,1,1,4,2,Female,Married,PhD,"Copywriter, advertising",South,Comprehensive,Retired,Yearly,SMS,Child,Good,Average,Owner,Low,High,0,0,0,0,0,0,1,1,1,1,0
24,79170.44,752.0,1,22,19876.8,1244.88,2124.03,9438.29,11384.64,3,10,12,2,Female,Widowed,,Technical brewer,North,Personal Injury,Student,Monthly,Email,Child,Fair,Average,Living with Family,High,Medium,0,1,0,0,0,0,0,1,0,1,0
57,47048.33,594.0,1,14,28350.57,1210.04,3002.85,20849.8,12074.79,1,2,10,0,Female,Widowed,None,Product designer,North,Third Party,Salaried,Monthly,SMS,Spouse,Fair,Bad,Living with Family,High,Medium,1,1,0,1,0,0,0,0,0,0,0
30,62990.7,648.0,0,0,12365.06,1777.0,3294.99,-4023.25,10853.56,4,11,6,1,Female,Divorced,Bachelor,Restaurant manager,Central,Collision,Retired,Yearly,In-person,Child,Good,Excellent,Owner,Low,Low,0,1,0,0,0,0,0,1,1,1,1
55,72597.27,673.0,2,35,27564.73,1483.1,2175.37,23868.05,7756.47,4,0,13,2,Female,Divorced,Bachelor,,West,Personal Injury,Salaried,Yearly,Email,Other,Very Good,Bad,Owner,Low,Medium,1,1,0,1,1,0,0,1,1,1,0
35,64514.67,621.0,1,38,24723.16,1193.09,1543.13,4699.25,13333.67,3,7,14,4,Male,Widowed,Bachelor,Aeronautical engineer,North,Personal Injury,Student,Yearly,Phone,Spouse,Good,Good,Owner,Low,Low,1,1,1,0,0,0,0,1,0,0,0
19,81695.35,693.0,2,27,30894.92,1236.35,3832.45,22328.74,7206.65,2,0,0,2,Female,Married,Master,Data processing manager,West,Collision,Retired,Quarterly,Email,Spouse,Good,Excellent,Renter,Low,Low,1,0,0,0,0,0,0,0,1,1,0
25,53924.31,716.0,3,9,31566.95,1581.2,2327.48,98.22,14896.52,2,9,6,3,Male,Married,Master,"Research officer, political party",West,Comprehensive,Self-Employed,Quarterly,Phone,Child,Good,Good,Living with Family,Medium,Low,1,0,0,0,1,1,1,0,1,1,0
28,58940.76,644.0,0,32,10480.91,1592.72,964.78,10863.72,15690.06,1,8,7,1,Female,Single,None,Chiropractor,North,Third Party,Salaried,Monthly,SMS,Parent,Good,Bad,Living with Family,Medium,Low,1,0,0,0,1,0,0,1,0,1,0
